# LAMMPS data file written by OVITO Basic 3.9.4

3888 atoms
4 atom types

0.0 130.0 xlo xhi
0.0 23.4464874124 ylo yhi
0.0 12.3617947322 zlo zhi
9.6639447442 -3.6477654233 6.1480271971 xy xz yz
476 2 0.0 133.5651749866 13.9341012721 0.1024792783
477 4 0.0 119.3577120673 19.0106143279 12.2488079283
478 3 0.0 119.3359304959 16.4223293863 12.0983648864
479 1 0.0 118.5783663769 17.7389723332 12.2782289998
480 2 0.0 129.8807765314 15.4408511516 12.3307666274
481 1 0.0 8.7243106987 24.4211825511 12.0513900664
482 1 0.0 7.4338273715 25.2320969112 12.1002191556
483 1 0.0 6.1503048442 24.4008368225 12.0840252045
484 1 0.0 6.1373395187 22.8823078387 12.0073820772
485 1 0.0 7.4362119303 22.0775075035 11.9416173292
486 1 0.0 8.7238472022 22.8987364017 11.9777137698
487 2 0.0 7.4271049725 26.3695819068 12.1777276086
488 2 0.0 7.4427994689 20.9381380242 11.8966203964
489 4 0.0 10.1264449142 24.9191573666 12.1640060164
490 3 0.0 10.1284557385 22.3965107671 12.0408825409
491 1 0.0 10.9591516145 23.6554990002 12.1661075216
492 1 0.0 15.4851373279 23.6224410875 12.3584570476
493 1 0.0 14.7270549624 22.2898263606 12.3392962657
494 1 0.0 13.2017334036 22.3013449003 12.2950410406
495 1 0.0 12.467010425 23.6460864875 12.2886129073
496 1 0.0 16.8708187858 18.8295017351 0.0218803767
497 1 0.0 18.3969913027 18.8181156958 0.0541446609
498 2 0.0 12.6181900592 21.3232945114 12.2528873206
499 2 0.0 16.2994805691 19.8158679825 0.0510542122
500 2 0.0 18.9811611727 19.7957231252 0.1024792783
501 4 0.0 4.7736982533 24.872236181 12.2488079283
502 3 0.0 4.751916682 22.2839512394 12.0983648864
503 1 0.0 3.994352563 23.6005941863 12.2782289998
504 2 0.0 15.2967627174 21.3024730047 12.3307666274
505 1 0.0 21.7243106987 24.4211825511 12.0513900664
506 1 0.0 20.4338273715 25.2320969112 12.1002191556
507 1 0.0 19.1503048442 24.4008368225 12.0840252045
508 1 0.0 19.1373395187 22.8823078387 12.0073820772
509 1 0.0 20.4362119303 22.0775075035 11.9416173292
510 1 0.0 21.7238472022 22.8987364017 11.9777137698
511 2 0.0 20.4271049725 26.3695819068 12.1777276086
512 2 0.0 20.4427994689 20.9381380242 11.8966203964
513 4 0.0 23.1264449142 24.9191573666 12.1640060164
514 3 0.0 23.1284557385 22.3965107671 12.0408825409
515 1 0.0 23.9591516145 23.6554990002 12.1661075216
516 1 0.0 28.4851373279 23.6224410875 12.3584570476
517 1 0.0 27.7270549624 22.2898263606 12.3392962657
518 1 0.0 26.2017334036 22.3013449003 12.2950410406
519 1 0.0 25.467010425 23.6460864875 12.2886129073
520 1 0.0 29.8708187858 18.8295017351 0.0218803767
521 1 0.0 31.3969913027 18.8181156958 0.0541446609
522 2 0.0 25.6181900592 21.3232945114 12.2528873206
523 2 0.0 29.2994805691 19.8158679825 0.0510542122
524 2 0.0 31.9811611727 19.7957231252 0.1024792783
525 4 0.0 17.7736982533 24.872236181 12.2488079283
526 3 0.0 17.751916682 22.2839512394 12.0983648864
527 1 0.0 16.994352563 23.6005941863 12.2782289998
528 2 0.0 28.2967627174 21.3024730047 12.3307666274
529 1 0.0 34.7243106987 24.4211825511 12.0513900664
530 1 0.0 33.4338273715 25.2320969112 12.1002191556
531 1 0.0 32.1503048442 24.4008368225 12.0840252045
532 1 0.0 32.1373395187 22.8823078387 12.0073820772
533 1 0.0 33.4362119303 22.0775075035 11.9416173292
534 1 0.0 34.7238472022 22.8987364017 11.9777137698
535 2 0.0 33.4271049725 26.3695819068 12.1777276086
536 2 0.0 33.4427994689 20.9381380242 11.8966203964
537 4 0.0 36.1264449142 24.9191573666 12.1640060164
538 3 0.0 36.1284557385 22.3965107671 12.0408825409
539 1 0.0 36.9591516145 23.6554990002 12.1661075216
540 1 0.0 41.4851373279 23.6224410875 12.3584570476
541 1 0.0 40.7270549624 22.2898263606 12.3392962657
542 1 0.0 39.2017334036 22.3013449003 12.2950410406
543 1 0.0 38.467010425 23.6460864875 12.2886129073
544 1 0.0 42.8708187858 18.8295017351 0.0218803767
545 1 0.0 44.3969913027 18.8181156958 0.0541446609
546 2 0.0 38.6181900592 21.3232945114 12.2528873206
547 2 0.0 42.2994805691 19.8158679825 0.0510542122
548 2 0.0 44.9811611727 19.7957231252 0.1024792783
549 4 0.0 30.7736982533 24.872236181 12.2488079283
550 3 0.0 30.751916682 22.2839512394 12.0983648864
551 1 0.0 29.994352563 23.6005941863 12.2782289998
552 2 0.0 41.2967627174 21.3024730047 12.3307666274
553 1 0.0 47.7243106987 24.4211825511 12.0513900664
554 1 0.0 46.4338273715 25.2320969112 12.1002191556
555 1 0.0 45.1503048442 24.4008368225 12.0840252045
556 1 0.0 45.1373395187 22.8823078387 12.0073820772
557 1 0.0 46.4362119303 22.0775075035 11.9416173292
558 1 0.0 47.7238472022 22.8987364017 11.9777137698
559 2 0.0 46.4271049725 26.3695819068 12.1777276086
560 2 0.0 46.4427994689 20.9381380242 11.8966203964
561 4 0.0 49.1264449142 24.9191573666 12.1640060164
562 3 0.0 49.1284557385 22.3965107671 12.0408825409
563 1 0.0 49.9591516145 23.6554990002 12.1661075216
564 1 0.0 54.4851373279 23.6224410875 12.3584570476
565 1 0.0 53.7270549624 22.2898263606 12.3392962657
566 1 0.0 52.2017334036 22.3013449003 12.2950410406
567 1 0.0 51.467010425 23.6460864875 12.2886129073
568 1 0.0 55.8708187858 18.8295017351 0.0218803767
569 1 0.0 57.3969913027 18.8181156958 0.0541446609
570 2 0.0 51.6181900592 21.3232945114 12.2528873206
571 2 0.0 55.2994805691 19.8158679825 0.0510542122
572 2 0.0 57.9811611727 19.7957231252 0.1024792783
573 4 0.0 43.7736982533 24.872236181 12.2488079283
574 3 0.0 43.751916682 22.2839512394 12.0983648864
575 1 0.0 42.994352563 23.6005941863 12.2782289998
576 2 0.0 54.2967627174 21.3024730047 12.3307666274
577 1 0.0 60.7243106987 24.4211825511 12.0513900664
578 1 0.0 59.4338273715 25.2320969112 12.1002191556
579 1 0.0 58.1503048442 24.4008368225 12.0840252045
580 1 0.0 58.1373395187 22.8823078387 12.0073820772
581 1 0.0 59.4362119303 22.0775075035 11.9416173292
582 1 0.0 60.7238472022 22.8987364017 11.9777137698
583 2 0.0 59.4271049725 26.3695819068 12.1777276086
584 2 0.0 59.4427994689 20.9381380242 11.8966203964
585 4 0.0 62.1264449142 24.9191573666 12.1640060164
586 3 0.0 62.1284557385 22.3965107671 12.0408825409
587 1 0.0 62.9591516145 23.6554990002 12.1661075216
588 1 0.0 67.4851373279 23.6224410875 12.3584570476
589 1 0.0 66.7270549624 22.2898263606 12.3392962657
590 1 0.0 65.2017334036 22.3013449003 12.2950410406
591 1 0.0 64.467010425 23.6460864875 12.2886129073
592 1 0.0 68.8708187858 18.8295017351 0.0218803767
593 1 0.0 70.3969913027 18.8181156958 0.0541446609
594 2 0.0 64.6181900592 21.3232945114 12.2528873206
595 2 0.0 68.2994805691 19.8158679825 0.0510542122
596 2 0.0 70.9811611727 19.7957231252 0.1024792783
597 4 0.0 56.7736982533 24.872236181 12.2488079283
598 3 0.0 56.751916682 22.2839512394 12.0983648864
599 1 0.0 55.994352563 23.6005941863 12.2782289998
600 2 0.0 67.2967627174 21.3024730047 12.3307666274
601 1 0.0 73.7243106987 24.4211825511 12.0513900664
602 1 0.0 72.4338273715 25.2320969112 12.1002191556
603 1 0.0 71.1503048442 24.4008368225 12.0840252045
604 1 0.0 71.1373395187 22.8823078387 12.0073820772
605 1 0.0 72.4362119303 22.0775075035 11.9416173292
606 1 0.0 73.7238472022 22.8987364017 11.9777137698
607 2 0.0 72.4271049725 26.3695819068 12.1777276086
608 2 0.0 72.4427994689 20.9381380242 11.8966203964
609 4 0.0 75.1264449142 24.9191573666 12.1640060164
610 3 0.0 75.1284557385 22.3965107671 12.0408825409
611 1 0.0 75.9591516145 23.6554990002 12.1661075216
612 1 0.0 80.4851373279 23.6224410875 12.3584570476
613 1 0.0 79.7270549624 22.2898263606 12.3392962657
614 1 0.0 78.2017334036 22.3013449003 12.2950410406
615 1 0.0 77.467010425 23.6460864875 12.2886129073
616 1 0.0 81.8708187858 18.8295017351 0.0218803767
617 1 0.0 83.3969913027 18.8181156958 0.0541446609
618 2 0.0 77.6181900592 21.3232945114 12.2528873206
619 2 0.0 81.2994805691 19.8158679825 0.0510542122
620 2 0.0 83.9811611727 19.7957231252 0.1024792783
621 4 0.0 69.7736982533 24.872236181 12.2488079283
622 3 0.0 69.751916682 22.2839512394 12.0983648864
623 1 0.0 68.994352563 23.6005941863 12.2782289998
624 2 0.0 80.2967627174 21.3024730047 12.3307666274
625 1 0.0 86.7243106987 24.4211825511 12.0513900664
626 1 0.0 85.4338273715 25.2320969112 12.1002191556
627 1 0.0 84.1503048442 24.4008368225 12.0840252045
628 1 0.0 84.1373395187 22.8823078387 12.0073820772
629 1 0.0 85.4362119303 22.0775075035 11.9416173292
630 1 0.0 86.7238472022 22.8987364017 11.9777137698
631 2 0.0 85.4271049725 26.3695819068 12.1777276086
632 2 0.0 85.4427994689 20.9381380242 11.8966203964
633 4 0.0 88.1264449142 24.9191573666 12.1640060164
634 3 0.0 88.1284557385 22.3965107671 12.0408825409
635 1 0.0 88.9591516145 23.6554990002 12.1661075216
636 1 0.0 93.4851373279 23.6224410875 12.3584570476
637 1 0.0 92.7270549624 22.2898263606 12.3392962657
638 1 0.0 91.2017334036 22.3013449003 12.2950410406
639 1 0.0 90.467010425 23.6460864875 12.2886129073
640 1 0.0 94.8708187858 18.8295017351 0.0218803767
641 1 0.0 96.3969913027 18.8181156958 0.0541446609
642 2 0.0 90.6181900592 21.3232945114 12.2528873206
643 2 0.0 94.2994805691 19.8158679825 0.0510542122
644 2 0.0 96.9811611727 19.7957231252 0.1024792783
645 4 0.0 82.7736982533 24.872236181 12.2488079283
646 3 0.0 82.751916682 22.2839512394 12.0983648864
647 1 0.0 81.994352563 23.6005941863 12.2782289998
648 2 0.0 93.2967627174 21.3024730047 12.3307666274
649 1 0.0 99.7243106987 24.4211825511 12.0513900664
650 1 0.0 98.4338273715 25.2320969112 12.1002191556
651 1 0.0 97.1503048442 24.4008368225 12.0840252045
652 1 0.0 97.1373395187 22.8823078387 12.0073820772
653 1 0.0 98.4362119303 22.0775075035 11.9416173292
654 1 0.0 99.7238472022 22.8987364017 11.9777137698
655 2 0.0 98.4271049725 26.3695819068 12.1777276086
656 2 0.0 98.4427994689 20.9381380242 11.8966203964
657 4 0.0 101.1728094916 24.7655522114 11.9602836393
658 3 0.0 100.7311415886 21.7957592838 11.7527291057
659 1 0.0 102.1029482381 24.0038784904 11.8407450842
660 1 0.0 106.4851373279 23.6224410875 12.3584570476
661 1 0.0 105.7270549624 22.2898263606 12.3392962657
662 1 0.0 104.2017334036 22.3013449003 12.2950410406
663 1 0.0 103.467010425 23.6460864875 12.2886129073
664 1 0.0 107.8708187858 18.8295017351 0.0218803767
665 1 0.0 109.3969913027 18.8181156958 0.0541446609
666 2 0.0 103.6181900592 21.3232945114 12.2528873206
667 2 0.0 107.2994805691 19.8158679825 0.0510542122
668 2 0.0 109.9811611727 19.7957231252 0.1024792783
669 4 0.0 95.7736982533 24.872236181 12.2488079283
670 3 0.0 95.751916682 22.2839512394 12.0983648864
671 1 0.0 94.994352563 23.6005941863 12.2782289998
672 2 0.0 106.2967627174 21.3024730047 12.3307666274
673 1 0.0 112.7243106987 24.4211825511 12.0513900664
674 1 0.0 111.4338273715 25.2320969112 12.1002191556
675 1 0.0 110.1503048442 24.4008368225 12.0840252045
676 1 0.0 110.1373395187 22.8823078387 12.0073820772
677 1 0.0 111.4362119303 22.0775075035 11.9416173292
678 1 0.0 112.7238472022 22.8987364017 11.9777137698
679 2 0.0 111.4271049725 26.3695819068 12.1777276086
680 2 0.0 111.4427994689 20.9381380242 11.8966203964
681 4 0.0 114.1264449142 24.9191573666 12.1640060164
682 3 0.0 114.1284557385 22.3965107671 12.0408825409
683 1 0.0 114.9591516145 23.6554990002 12.1661075216
684 1 0.0 119.4851373279 23.6224410875 12.3584570476
685 1 0.0 118.7270549624 22.2898263606 12.3392962657
686 1 0.0 117.2017334036 22.3013449003 12.2950410406
687 1 0.0 116.467010425 23.6460864875 12.2886129073
688 1 0.0 120.8708187858 18.8295017351 0.0218803767
689 1 0.0 122.3969913027 18.8181156958 0.0541446609
690 2 0.0 116.6181900592 21.3232945114 12.2528873206
691 2 0.0 120.2994805691 19.8158679825 0.0510542122
692 2 0.0 122.9811611727 19.7957231252 0.1024792783
693 4 0.0 108.7736982533 24.872236181 12.2488079283
694 3 0.0 108.751916682 22.2839512394 12.0983648864
695 1 0.0 107.994352563 23.6005941863 12.2782289998
696 2 0.0 119.2967627174 21.3024730047 12.3307666274
697 1 0.0 125.7243106987 24.4211825511 12.0513900664
698 1 0.0 124.4338273715 25.2320969112 12.1002191556
699 1 0.0 123.1503048442 24.4008368225 12.0840252045
700 1 0.0 123.1373395187 22.8823078387 12.0073820772
701 1 0.0 124.4362119303 22.0775075035 11.9416173292
702 1 0.0 125.7238472022 22.8987364017 11.9777137698
703 2 0.0 124.4271049725 26.3695819068 12.1777276086
704 2 0.0 124.4427994689 20.9381380242 11.8966203964
705 4 0.0 127.1264449142 24.9191573666 12.1640060164
706 3 0.0 127.1284557385 22.3965107671 12.0408825409
707 1 0.0 127.9591516145 23.6554990002 12.1661075216
708 1 0.0 132.4851373279 23.6224410875 12.3584570476
709 1 0.0 131.7270549624 22.2898263606 12.3392962657
710 1 0.0 130.2017334036 22.3013449003 12.2950410406
711 1 0.0 129.467010425 23.6460864875 12.2886129073
712 1 0.0 133.8708187858 18.8295017351 0.0218803767
713 1 0.0 135.3969913027 18.8181156958 0.0541446609
714 2 0.0 129.6181900592 21.3232945114 12.2528873206
715 2 0.0 133.2994805691 19.8158679825 0.0510542122
716 2 0.0 135.9811611727 19.7957231252 0.1024792783
717 4 0.0 121.7736982533 24.872236181 12.2488079283
718 3 0.0 121.751916682 22.2839512394 12.0983648864
719 1 0.0 120.994352563 23.6005941863 12.2782289998
720 2 0.0 132.2967627174 21.3024730047 12.3307666274
721 1 0.0 1.4763521406 6.8363169918 12.0513900664
722 1 0.0 0.1858688133 7.6472313519 12.1002191556
723 1 0.0 -1.097653714 6.8159712632 12.0840252045
724 1 0.0 8.5533257048 28.7439296918 12.0073820772
725 1 0.0 9.8521981164 27.9391293566 11.9416173292
726 1 0.0 11.1398333883 28.7603582548 11.9777137698
727 2 0.0 0.1791464143 8.7847163474 12.1777276086
728 2 0.0 9.8587856549 26.7997598773 11.8966203964
729 4 0.0 2.878486356 7.3342918073 12.1640060164
730 3 0.0 12.5444419246 28.2581326202 12.0408825409
731 1 0.0 3.7111930564 6.0706334409 12.1661075216
732 1 0.0 17.901123514 29.4840629406 12.3584570476
733 1 0.0 17.1430411485 28.1514482137 12.3392962657
734 1 0.0 15.6177195897 28.1629667534 12.2950410406
735 1 0.0 14.882996611 29.5077083406 12.2886129073
736 1 0.0 9.6228602276 1.2446361758 0.0218803767
737 1 0.0 11.1490327445 1.2332501365 0.0541446609
738 2 0.0 15.0341762453 27.1849163645 12.2528873206
739 2 0.0 9.0515220109 2.2310024232 0.0510542122
740 2 0.0 11.7332026145 2.2108575659 0.1024792783
741 4 0.0 -2.4742603048 7.2873706217 12.2488079283
742 3 0.0 7.167902868 28.1455730925 12.0983648864
743 1 0.0 6.410338749 29.4622160394 12.2782289998
744 2 0.0 17.7127489035 27.1640948578 12.3307666274
745 1 0.0 14.4763521406 6.8363169918 12.0513900664
746 1 0.0 13.1858688133 7.6472313519 12.1002191556
747 1 0.0 11.902346286 6.8159712632 12.0840252045
748 1 0.0 21.5533257048 28.7439296918 12.0073820772
749 1 0.0 22.8521981164 27.9391293566 11.9416173292
750 1 0.0 24.1398333883 28.7603582548 11.9777137698
751 2 0.0 13.1791464143 8.7847163474 12.1777276086
752 2 0.0 22.8587856549 26.7997598773 11.8966203964
753 4 0.0 15.878486356 7.3342918073 12.1640060164
754 3 0.0 25.5444419246 28.2581326202 12.0408825409
755 1 0.0 16.7111930564 6.0706334409 12.1661075216
756 1 0.0 30.901123514 29.4840629406 12.3584570476
757 1 0.0 30.1430411485 28.1514482137 12.3392962657
758 1 0.0 28.6177195897 28.1629667534 12.2950410406
759 1 0.0 27.882996611 29.5077083406 12.2886129073
760 1 0.0 22.6228602276 1.2446361758 0.0218803767
761 1 0.0 24.1490327445 1.2332501365 0.0541446609
762 2 0.0 28.0341762453 27.1849163645 12.2528873206
763 2 0.0 22.0515220109 2.2310024232 0.0510542122
764 2 0.0 24.7332026145 2.2108575659 0.1024792783
765 4 0.0 10.5257396952 7.2873706217 12.2488079283
766 3 0.0 20.167902868 28.1455730925 12.0983648864
767 1 0.0 19.410338749 29.4622160394 12.2782289998
768 2 0.0 30.7127489035 27.1640948578 12.3307666274
769 1 0.0 27.4763521406 6.8363169918 12.0513900664
770 1 0.0 26.1858688133 7.6472313519 12.1002191556
771 1 0.0 24.902346286 6.8159712632 12.0840252045
772 1 0.0 34.5533257048 28.7439296918 12.0073820772
773 1 0.0 35.8521981164 27.9391293566 11.9416173292
774 1 0.0 37.1398333883 28.7603582548 11.9777137698
775 2 0.0 26.1791464143 8.7847163474 12.1777276086
776 2 0.0 35.8587856549 26.7997598773 11.8966203964
777 4 0.0 28.9267001084 7.1707925276 11.9380324087
778 3 0.0 38.0586335052 27.5618467547 11.9783318596
779 1 0.0 29.8600425738 6.4396844079 11.8398797586
780 1 0.0 43.901123514 29.4840629406 12.3584570476
781 1 0.0 43.1430411485 28.1514482137 12.3392962657
782 1 0.0 41.6177195897 28.1629667534 12.2950410406
783 1 0.0 40.882996611 29.5077083406 12.2886129073
784 1 0.0 35.6228602276 1.2446361758 0.0218803767
785 1 0.0 37.1490327445 1.2332501365 0.0541446609
786 2 0.0 41.0341762453 27.1849163645 12.2528873206
787 2 0.0 35.0515220109 2.2310024232 0.0510542122
788 2 0.0 37.7332026145 2.2108575659 0.1024792783
789 4 0.0 23.5257396952 7.2873706217 12.2488079283
790 3 0.0 33.167902868 28.1455730925 12.0983648864
791 1 0.0 32.410338749 29.4622160394 12.2782289998
792 2 0.0 43.7127489035 27.1640948578 12.3307666274
793 1 0.0 40.4763521406 6.8363169918 12.0513900664
794 1 0.0 39.1858688133 7.6472313519 12.1002191556
795 1 0.0 37.902346286 6.8159712632 12.0840252045
796 1 0.0 47.5533257048 28.7439296918 12.0073820772
797 1 0.0 48.8521981164 27.9391293566 11.9416173292
798 1 0.0 50.1398333883 28.7603582548 11.9777137698
799 2 0.0 39.1791464143 8.7847163474 12.1777276086
800 2 0.0 48.8587856549 26.7997598773 11.8966203964
801 4 0.0 41.878486356 7.3342918073 12.1640060164
802 3 0.0 51.5444419246 28.2581326202 12.0408825409
803 1 0.0 42.7111930564 6.0706334409 12.1661075216
804 1 0.0 56.901123514 29.4840629406 12.3584570476
805 1 0.0 56.1430411485 28.1514482137 12.3392962657
806 1 0.0 54.6177195897 28.1629667534 12.2950410406
807 1 0.0 53.882996611 29.5077083406 12.2886129073
808 1 0.0 48.6228602276 1.2446361758 0.0218803767
809 1 0.0 50.1490327445 1.2332501365 0.0541446609
810 2 0.0 54.0341762453 27.1849163645 12.2528873206
811 2 0.0 48.0515220109 2.2310024232 0.0510542122
812 2 0.0 50.7332026145 2.2108575659 0.1024792783
813 4 0.0 36.5257396952 7.2873706217 12.2488079283
814 3 0.0 46.167902868 28.1455730925 12.0983648864
815 1 0.0 45.410338749 29.4622160394 12.2782289998
816 2 0.0 56.7127489035 27.1640948578 12.3307666274
817 1 0.0 53.4763521406 6.8363169918 12.0513900664
818 1 0.0 52.1858688133 7.6472313519 12.1002191556
819 1 0.0 50.902346286 6.8159712632 12.0840252045
820 1 0.0 60.5533257048 28.7439296918 12.0073820772
821 1 0.0 61.8521981164 27.9391293566 11.9416173292
822 1 0.0 63.1398333883 28.7603582548 11.9777137698
823 2 0.0 52.1791464143 8.7847163474 12.1777276086
824 2 0.0 61.8587856549 26.7997598773 11.8966203964
825 4 0.0 54.878486356 7.3342918073 12.1640060164
826 3 0.0 64.5444419246 28.2581326202 12.0408825409
827 1 0.0 55.7111930564 6.0706334409 12.1661075216
828 1 0.0 69.901123514 29.4840629406 12.3584570476
829 1 0.0 69.1430411485 28.1514482137 12.3392962657
830 1 0.0 67.6177195897 28.1629667534 12.2950410406
831 1 0.0 66.882996611 29.5077083406 12.2886129073
832 1 0.0 61.6228602276 1.2446361758 0.0218803767
833 1 0.0 63.1490327445 1.2332501365 0.0541446609
834 2 0.0 67.0341762453 27.1849163645 12.2528873206
835 2 0.0 61.0515220109 2.2310024232 0.0510542122
836 2 0.0 63.7332026145 2.2108575659 0.1024792783
837 4 0.0 49.5257396952 7.2873706217 12.2488079283
838 3 0.0 59.167902868 28.1455730925 12.0983648864
839 1 0.0 58.410338749 29.4622160394 12.2782289998
840 2 0.0 69.7127489035 27.1640948578 12.3307666274
841 1 0.0 66.4763521406 6.8363169918 12.0513900664
842 1 0.0 65.1858688133 7.6472313519 12.1002191556
843 1 0.0 63.902346286 6.8159712632 12.0840252045
844 1 0.0 73.5533257048 28.7439296918 12.0073820772
845 1 0.0 74.8521981164 27.9391293566 11.9416173292
846 1 0.0 76.1398333883 28.7603582548 11.9777137698
847 2 0.0 65.1791464143 8.7847163474 12.1777276086
848 2 0.0 74.8587856549 26.7997598773 11.8966203964
849 4 0.0 67.878486356 7.3342918073 12.1640060164
850 3 0.0 77.5444419246 28.2581326202 12.0408825409
851 1 0.0 68.7111930564 6.0706334409 12.1661075216
852 1 0.0 82.901123514 29.4840629406 12.3584570476
853 1 0.0 82.1430411485 28.1514482137 12.3392962657
854 1 0.0 80.6177195897 28.1629667534 12.2950410406
855 1 0.0 79.882996611 29.5077083406 12.2886129073
856 1 0.0 74.6228602276 1.2446361758 0.0218803767
857 1 0.0 76.1490327445 1.2332501365 0.0541446609
858 2 0.0 80.0341762453 27.1849163645 12.2528873206
859 2 0.0 74.0515220109 2.2310024232 0.0510542122
860 2 0.0 76.7332026145 2.2108575659 0.1024792783
861 4 0.0 62.5257396952 7.2873706217 12.2488079283
862 3 0.0 72.167902868 28.1455730925 12.0983648864
863 1 0.0 71.410338749 29.4622160394 12.2782289998
864 2 0.0 82.7127489035 27.1640948578 12.3307666274
865 1 0.0 79.4763521406 6.8363169918 12.0513900664
866 1 0.0 78.1858688133 7.6472313519 12.1002191556
867 1 0.0 76.902346286 6.8159712632 12.0840252045
868 1 0.0 86.5533257048 28.7439296918 12.0073820772
869 1 0.0 87.8521981164 27.9391293566 11.9416173292
870 1 0.0 89.1398333883 28.7603582548 11.9777137698
871 2 0.0 78.1791464143 8.7847163474 12.1777276086
872 2 0.0 87.8587856549 26.7997598773 11.8966203964
